uri,text
http://rdaregistry.info/Elements/u/P60101,is part of resource 
http://rdaregistry.info/Elements/u/P60451,has sponsoring agent of resource 
http://rdaregistry.info/Elements/u/P60107,has place of conference 
http://rdaregistry.info/Elements/u/P60369,has title 
http://rdaregistry.info/Elements/u/P61090,is aggregator of 
http://rdaregistry.info/Elements/u/P60806,is subject of 
http://rdaregistry.info/Elements/u/P60950,is name of publisher of 
http://rdaregistry.info/Elements/u/P60599,has date of birth 
http://rdaregistry.info/Elements/u/P60008,is depositor of 
http://rdaregistry.info/Elements/u/P60200,has digital transfer 
http://rdaregistry.info/Elements/u/P60027,is voice actor of 
http://rdaregistry.info/Elements/u/P60394,has abridger 
http://rdaregistry.info/Elements/u/P60843,is choral conductor of 
http://rdaregistry.info/Elements/u/P61115,is part of nomen 
http://rdaregistry.info/Elements/u/P60013,is seller of 
http://rdaregistry.info/Elements/u/P60091,has donor 
http://rdaregistry.info/Elements/u/P60187,is adapted as video screenplay 
http://rdaregistry.info/Elements/u/P60243,is free translation of 
http://rdaregistry.info/Elements/u/P60149,has panelist 
http://rdaregistry.info/Elements/u/P60204,is augmented by 
http://rdaregistry.info/Elements/u/P61065,is regional version of 
http://rdaregistry.info/Elements/u/P60178,is indexed in 
http://rdaregistry.info/Elements/u/P60984,is date of resource of 
http://rdaregistry.info/Elements/u/P60999,is country associated with agent of 
http://rdaregistry.info/Elements/u/P60654,is cartographer of 
http://rdaregistry.info/Elements/u/P60016,is conductor of 
http://rdaregistry.info/Elements/u/P60672,is creator of 
http://rdaregistry.info/Elements/u/P60416,has etcher 
http://rdaregistry.info/Elements/u/P60621,is editor of 
http://rdaregistry.info/Elements/u/P60634,is honouree of 
http://rdaregistry.info/Elements/u/P60869,has editorial director 
http://rdaregistry.info/Elements/u/P60165,has parallel place of manufacture 
http://rdaregistry.info/Elements/u/P60723,has music 
http://rdaregistry.info/Elements/u/P60517,has title proper of subseries (Deprecated) 
http://rdaregistry.info/Elements/u/P60068,has depositor 
http://rdaregistry.info/Elements/u/P60860,has partner 
http://rdaregistry.info/Elements/u/P61035,has related entity of timespan 
http://rdaregistry.info/Elements/u/P60687,has founded agent of agent 
http://rdaregistry.info/Elements/u/P60404,has owner 
http://rdaregistry.info/Elements/u/P60296,is paraphrase of 
http://rdaregistry.info/Elements/u/P60310,is prequel to (Deprecated) 
http://rdaregistry.info/Elements/u/P60244,is translation of 
http://rdaregistry.info/Elements/u/P60382,has transcriber 
http://rdaregistry.info/Elements/u/P60958,is title of series of 
http://rdaregistry.info/Elements/u/P60297,is reproduction of 
http://rdaregistry.info/Elements/u/P60194,is inserted in 
http://rdaregistry.info/Elements/u/P60625,is recordist of 
http://rdaregistry.info/Elements/u/P60748,has visual effects provider 
http://rdaregistry.info/Elements/u/P60317,is special issue of 
http://rdaregistry.info/Elements/u/P60401,has former owner 
http://rdaregistry.info/Elements/u/P60607,is arranger of music of 
http://rdaregistry.info/Elements/u/P60638,is engraver of 
http://rdaregistry.info/Elements/u/P60845,is instrumental conductor of 
http://rdaregistry.info/Elements/u/P60441,has producer 
http://rdaregistry.info/Elements/u/P60096,has enacting jurisdiction 
http://rdaregistry.info/Elements/u/P60971,is place of production of 
http://rdaregistry.info/Elements/u/P60236,is video adaptation of 
http://rdaregistry.info/Elements/u/P61039,has related agent of entity 
http://rdaregistry.info/Elements/u/P60443,has manufacturer 
http://rdaregistry.info/Elements/u/P60519,has resolution 
http://rdaregistry.info/Elements/u/P60630,is former owner of 
http://rdaregistry.info/Elements/u/P60891,has remix artist 
http://rdaregistry.info/Elements/u/P60916,has authorized access point for entity 
http://rdaregistry.info/Elements/u/P60600,is writer of added lyrics of (Deprecated) 
http://rdaregistry.info/Elements/u/P60428,has compiler 
http://rdaregistry.info/Elements/u/P60140,has plate number for notated music 
http://rdaregistry.info/Elements/u/P60903,has jointly held conference 
http://rdaregistry.info/Elements/u/P60597,has key title 
http://rdaregistry.info/Elements/u/P60119,has variant name of agent 
http://rdaregistry.info/Elements/u/P60871,has founding agent of resource 
http://rdaregistry.info/Elements/u/P61004,has part timespan 
http://rdaregistry.info/Elements/u/P60847,is commemoration of 
http://rdaregistry.info/Elements/u/P60292,is critique of 
http://rdaregistry.info/Elements/u/P60306,is continued by 
http://rdaregistry.info/Elements/u/P60185,is adapted as screenplay 
http://rdaregistry.info/Elements/u/P60693,is plaintiff of 
http://rdaregistry.info/Elements/u/P60946,is name of distributor of 
http://rdaregistry.info/Elements/u/P60610,is transcriber of 
http://rdaregistry.info/Elements/u/P60945,has fingerprint 
http://rdaregistry.info/Elements/u/P61002,is part of timespan 
http://rdaregistry.info/Elements/u/P60009,is film director of 
http://rdaregistry.info/Elements/u/P60961,is serial number of 
http://rdaregistry.info/Elements/u/P60968,is place of distribution of 
http://rdaregistry.info/Elements/u/P61041,has related timespan of entity 
http://rdaregistry.info/Elements/u/P60221,has appendix 
http://rdaregistry.info/Elements/u/P60982,is date of production of 
http://rdaregistry.info/Elements/u/P61013,has related resource of place 
http://rdaregistry.info/Elements/u/P60226,is verse adaptation of 
http://rdaregistry.info/Elements/u/P60272,is reproduced as 
http://rdaregistry.info/Elements/u/P60651,is editor of moving image resource of 
http://rdaregistry.info/Elements/u/P60854,has friend 
http://rdaregistry.info/Elements/u/P60933,is preferred title of resource of 
http://rdaregistry.info/Elements/u/P60071,has date of production 
http://rdaregistry.info/Elements/u/P60006,is collector of 
http://rdaregistry.info/Elements/u/P60023,is puppeteer of 
http://rdaregistry.info/Elements/u/P60948,is name of manufacturer of 
http://rdaregistry.info/Elements/u/P60311,is imitation of 
http://rdaregistry.info/Elements/u/P60882,is casting director of 
http://rdaregistry.info/Elements/u/P60473,has landscape architect 
http://rdaregistry.info/Elements/u/P60368,has name of agent 
http://rdaregistry.info/Elements/u/P60750,has letterer 
http://rdaregistry.info/Elements/u/P60284,is screenplay for video 
http://rdaregistry.info/Elements/u/P60169,has film producer 
http://rdaregistry.info/Elements/u/P60412,has printmaker 
http://rdaregistry.info/Elements/u/P60957,is title proper of 
http://rdaregistry.info/Elements/u/P60505,is merger of 
http://rdaregistry.info/Elements/u/P60167,has parallel place of publication 
http://rdaregistry.info/Elements/u/P60756,is letterer of 
http://rdaregistry.info/Elements/u/P60210,is adapted as libretto 
http://rdaregistry.info/Elements/u/P60759,is book artist of 
http://rdaregistry.info/Elements/u/P60703,is issuing body of 
http://rdaregistry.info/Elements/u/P60148,has puppeteer 
http://rdaregistry.info/Elements/u/P60184,is adapted as motion picture screenplay 
http://rdaregistry.info/Elements/u/P60019,is dancer of 
http://rdaregistry.info/Elements/u/P60715,has writer of afterword (Deprecated) 
http://rdaregistry.info/Elements/u/P60422,has editor of moving image work 
http://rdaregistry.info/Elements/u/P60697,has member 
http://rdaregistry.info/Elements/u/P60301,is facsimile of 
http://rdaregistry.info/Elements/u/P60034,is radio producer of 
http://rdaregistry.info/Elements/u/P61033,has related entity of agent 
http://rdaregistry.info/Elements/u/P60746,has papermaker 
http://rdaregistry.info/Elements/u/P60844,has instrumental conductor 
http://rdaregistry.info/Elements/u/P61059,has transformation by audience 
http://rdaregistry.info/Elements/u/P60954,has serial number 
http://rdaregistry.info/Elements/u/P60001,is respondent of 
http://rdaregistry.info/Elements/u/P60557,has duration 
http://rdaregistry.info/Elements/u/P60663,is author of 
http://rdaregistry.info/Elements/u/P60953,has thematic index number 
http://rdaregistry.info/Elements/u/P61051,is spoken word for work 
http://rdaregistry.info/Elements/u/P61067,has transformation by policy 
http://rdaregistry.info/Elements/u/P61048,is text for work 
http://rdaregistry.info/Elements/u/P60805,has subject 
http://rdaregistry.info/Elements/u/P60252,is guide to 
http://rdaregistry.info/Elements/u/P60842,has choral conductor 
http://rdaregistry.info/Elements/u/P60922,is variant name of place of 
http://rdaregistry.info/Elements/u/P60407,has broadcaster 
http://rdaregistry.info/Elements/u/P60731,is music for motion picture 
http://rdaregistry.info/Elements/u/P60852,is censor of 
http://rdaregistry.info/Elements/u/P60290,is catalogue of 
http://rdaregistry.info/Elements/u/P60901,has absorbed agent 
http://rdaregistry.info/Elements/u/P60959,is title proper of subseries of (Deprecated) 
http://rdaregistry.info/Elements/u/P60359,has abbreviated title 
http://rdaregistry.info/Elements/u/P60975,is date of birth of 
http://rdaregistry.info/Elements/u/P60699,is praeses of 
http://rdaregistry.info/Elements/u/P60839,is colourist of 
http://rdaregistry.info/Elements/u/P60679,has employer 
http://rdaregistry.info/Elements/u/P60458,has binder 
http://rdaregistry.info/Elements/u/P60198,is complemented by 
http://rdaregistry.info/Elements/u/P60402,has custodian 
http://rdaregistry.info/Elements/u/P60274,is arranged as 
http://rdaregistry.info/Elements/u/P60754,is visual effects provider of 
http://rdaregistry.info/Elements/u/P60825,is onscreen participant of 
http://rdaregistry.info/Elements/u/P60859,has co-worker 
http://rdaregistry.info/Elements/u/P61092,has criminal defendant 
http://rdaregistry.info/Elements/u/P60384,has costume designer 
http://rdaregistry.info/Elements/u/P60808,is graduate of 
http://rdaregistry.info/Elements/u/P60205,is summarized as 
http://rdaregistry.info/Elements/u/P60266,is musical setting of 
http://rdaregistry.info/Elements/u/P60062,has production company 
http://rdaregistry.info/Elements/u/P60168,is reprint of 
http://rdaregistry.info/Elements/u/P60408,has film distributor 
http://rdaregistry.info/Elements/u/P60676,has sponsoring agent of agent 
http://rdaregistry.info/Elements/u/P60281,has supplement 
http://rdaregistry.info/Elements/u/P61027,has related agent of nomen 
http://rdaregistry.info/Elements/u/P60824,has onscreen participant 
http://rdaregistry.info/Elements/u/P60983,is date of publication of 
http://rdaregistry.info/Elements/u/P60202,is incidental music for 
http://rdaregistry.info/Elements/u/P61117,is ISSN of 
http://rdaregistry.info/Elements/u/P61029,has related timespan of nomen 
http://rdaregistry.info/Elements/u/P60622,is abridger of 
http://rdaregistry.info/Elements/u/P60890,has casting director 
http://rdaregistry.info/Elements/u/P60646,is printer of 
http://rdaregistry.info/Elements/u/P60592,has place of death 
http://rdaregistry.info/Elements/u/P60717,is writer of preface of (Deprecated) 
http://rdaregistry.info/Elements/u/P60155,has speaker 
http://rdaregistry.info/Elements/u/P60479,is replacement in part of 
http://rdaregistry.info/Elements/u/P60951,is preferred name of entity of 
http://rdaregistry.info/Elements/u/P60421,has illuminator 
http://rdaregistry.info/Elements/u/P60003,is host institution of 
http://rdaregistry.info/Elements/u/P61046,has lyrics 
http://rdaregistry.info/Elements/u/P60894,has music programmer 
http://rdaregistry.info/Elements/u/P60960,is thematic index number of 
http://rdaregistry.info/Elements/u/P60989,is publisher number for notated music of 
http://rdaregistry.info/Elements/u/P60589,has parallel title proper 
http://rdaregistry.info/Elements/u/P60084,has film director 
http://rdaregistry.info/Elements/u/P60063,has country associated with agent 
http://rdaregistry.info/Elements/u/P60211,is reviewed in 
http://rdaregistry.info/Elements/u/P60830,is oratorio adaptation of 
http://rdaregistry.info/Elements/u/P60910,is access point for entity of 
http://rdaregistry.info/Elements/u/P60943,is assigned by agent 
http://rdaregistry.info/Elements/u/P60291,is concordance to 
http://rdaregistry.info/Elements/u/P60362,has prominent member of agent 
http://rdaregistry.info/Elements/u/P60633,has officer 
http://rdaregistry.info/Elements/u/P60425,has cartographer 
http://rdaregistry.info/Elements/u/P60246,is parodied as 
http://rdaregistry.info/Elements/u/P61088,is aggregated by 
http://rdaregistry.info/Elements/u/P61081,is contributor agent to aggregate of 
http://rdaregistry.info/Elements/u/P60024,is panelist of 
http://rdaregistry.info/Elements/u/P60213,is commentary in 
http://rdaregistry.info/Elements/u/P60377,has surveyor 
http://rdaregistry.info/Elements/u/P60088,is dramatized as 
http://rdaregistry.info/Elements/u/P60749,has special effects provider 
http://rdaregistry.info/Elements/u/P60314,has encoding format 
http://rdaregistry.info/Elements/u/P61069,has transformation 
http://rdaregistry.info/Elements/u/P60295,is remake of 
http://rdaregistry.info/Elements/u/P60509,has parallel other title information of subseries (Deprecated) 
http://rdaregistry.info/Elements/u/P60197,has mirror site 
http://rdaregistry.info/Elements/u/P60662,is choreographer of 
http://rdaregistry.info/Elements/u/P60606,is animator of 
http://rdaregistry.info/Elements/u/P60831,is adapted as oratorio 
http://rdaregistry.info/Elements/u/P60466,has autographer 
http://rdaregistry.info/Elements/u/P60857,has assistant 
http://rdaregistry.info/Elements/u/P60909,has appellation of entity 
http://rdaregistry.info/Elements/u/P60249,has part resource 
http://rdaregistry.info/Elements/u/P60840,has makeup artist 
http://rdaregistry.info/Elements/u/P60718,is writer of postface of (Deprecated) 
http://rdaregistry.info/Elements/u/P60225,is dramatization of 
http://rdaregistry.info/Elements/u/P60547,has name of publisher 
http://rdaregistry.info/Elements/u/P60653,is designer of 
http://rdaregistry.info/Elements/u/P60846,has commemoration 
http://rdaregistry.info/Elements/u/P60007,is collection registrar of 
http://rdaregistry.info/Elements/u/P60742,is adapted as graphic novel 
http://rdaregistry.info/Elements/u/P60113,has cadenza 
http://rdaregistry.info/Elements/u/P60949,is name of producer of 
http://rdaregistry.info/Elements/u/P60323,has digital representation of cartographic content 
http://rdaregistry.info/Elements/u/P60020,is instructor of 
http://rdaregistry.info/Elements/u/P60590,has parallel title of series 
http://rdaregistry.info/Elements/u/P60695,is inscriber of 
http://rdaregistry.info/Elements/u/P61010,has related agent of timespan 
http://rdaregistry.info/Elements/u/P61055,has sequential version 
http://rdaregistry.info/Elements/u/P60463,has praeses 
http://rdaregistry.info/Elements/u/P60696,is judge of 
http://rdaregistry.info/Elements/u/P60964,is address of agent of (Deprecated) 
http://rdaregistry.info/Elements/u/P61018,has related place of agent 
http://rdaregistry.info/Elements/u/P60147,has moderator 
http://rdaregistry.info/Elements/u/P60886,is DJ of 
http://rdaregistry.info/Elements/u/P60278,is succeeded by 
http://rdaregistry.info/Elements/u/P60182,has illustrations 
http://rdaregistry.info/Elements/u/P60298,is commentary on 
http://rdaregistry.info/Elements/u/P61032,is modifier of 
http://rdaregistry.info/Elements/u/P60164,has parallel place of distribution 
http://rdaregistry.info/Elements/u/P60611,is musical director of 
http://rdaregistry.info/Elements/u/P60544,has name of distributor 
http://rdaregistry.info/Elements/u/P60626,is contributor of 
http://rdaregistry.info/Elements/u/P60102,has sequel 
http://rdaregistry.info/Elements/u/P60902,has absorbing agent 
http://rdaregistry.info/Elements/u/P60256,is issued with 
http://rdaregistry.info/Elements/u/P60406,has honouree 
http://rdaregistry.info/Elements/u/P60234,is video screenplay based on 
http://rdaregistry.info/Elements/u/P60751,has rapporteur 
http://rdaregistry.info/Elements/u/P60618,is writer of added commentary of (Deprecated) 
http://rdaregistry.info/Elements/u/P60503,is split into 
http://rdaregistry.info/Elements/u/P60271,is reprinted as 
http://rdaregistry.info/Elements/u/P60183,has insert 
http://rdaregistry.info/Elements/u/P60186,is adapted as television screenplay 
http://rdaregistry.info/Elements/u/P60454,has related agent of agent 
http://rdaregistry.info/Elements/u/P60673,is director of 
http://rdaregistry.info/Elements/u/P61101,has source consulted 
http://rdaregistry.info/Elements/u/P60285,is script for radio program 
http://rdaregistry.info/Elements/u/P61091,has aggregator 
http://rdaregistry.info/Elements/u/P60815,has degree committee member 
http://rdaregistry.info/Elements/u/P60280,is translated as 
http://rdaregistry.info/Elements/u/P60083,has electronic reproduction 
http://rdaregistry.info/Elements/u/P60212,is critiqued in 
http://rdaregistry.info/Elements/u/P60661,is interviewee of 
http://rdaregistry.info/Elements/u/P60828,has software developer 
http://rdaregistry.info/Elements/u/P60849,has organizer 
http://rdaregistry.info/Elements/u/P61093,is criminal defendant of 
http://rdaregistry.info/Elements/u/P60629,has employee 
http://rdaregistry.info/Elements/u/P60017,is actor of 
http://rdaregistry.info/Elements/u/P60139,has publisher number for notated music 
http://rdaregistry.info/Elements/u/P60415,has platemaker 
http://rdaregistry.info/Elements/u/P60014,is enacting jurisdiction of 
http://rdaregistry.info/Elements/u/P60229,is radio adaptation of 
http://rdaregistry.info/Elements/u/P60371,has writer of added lyrics (Deprecated) 
http://rdaregistry.info/Elements/u/P60074,has date of capture 
http://rdaregistry.info/Elements/u/P60632,is owner of 
http://rdaregistry.info/Elements/u/P60689,is dedicatee of 
http://rdaregistry.info/Elements/u/P61102,has project supervisor 
http://rdaregistry.info/Elements/u/P60307,is augmentation of 
http://rdaregistry.info/Elements/u/P60143,has onscreen presenter 
http://rdaregistry.info/Elements/u/P60355,has variant title of resource 
http://rdaregistry.info/Elements/u/P60588,has preferred title of resource 
http://rdaregistry.info/Elements/u/P60704,is landscape architect of 
http://rdaregistry.info/Elements/u/P60690,is addressee of 
http://rdaregistry.info/Elements/u/P60388,has court reporter 
http://rdaregistry.info/Elements/u/P60423,has programmer 
http://rdaregistry.info/Elements/u/P60619,is writer of afterword of (Deprecated) 
http://rdaregistry.info/Elements/u/P60012,is donor of 
http://rdaregistry.info/Elements/u/P60752,has calligrapher 
http://rdaregistry.info/Elements/u/P60300,has facsimile part 
http://rdaregistry.info/Elements/u/P60851,has censor 
http://rdaregistry.info/Elements/u/P60261,is preceded by 
http://rdaregistry.info/Elements/u/P60514,has year degree granted 
http://rdaregistry.info/Elements/u/P60367,has title of resource 
http://rdaregistry.info/Elements/u/P61084,has contributor agent to performance content 
http://rdaregistry.info/Elements/u/P60719,is musical theatre adaptation of 
http://rdaregistry.info/Elements/u/P60853,has colleague 
http://rdaregistry.info/Elements/u/P60551,has file size 
http://rdaregistry.info/Elements/u/P60885,is mixing engineer of 
http://rdaregistry.info/Elements/u/P60602,is other agent associated with resource of (Deprecated) 
http://rdaregistry.info/Elements/u/P60067,has collection registrar 
http://rdaregistry.info/Elements/u/P60146,has host 
http://rdaregistry.info/Elements/u/P60375,has dedicator 
http://rdaregistry.info/Elements/u/P60627,is stage director of 
http://rdaregistry.info/Elements/u/P60921,is variant name of agent of 
http://rdaregistry.info/Elements/u/P60617,is writer of introduction of (Deprecated) 
http://rdaregistry.info/Elements/u/P60115,is modified by variation as 
http://rdaregistry.info/Elements/u/P61016,has related place of place 
http://rdaregistry.info/Elements/u/P60809,has writer of foreword (Deprecated) 
http://rdaregistry.info/Elements/u/P60730,is music for radio program 
http://rdaregistry.info/Elements/u/P60191,has equivalent 
http://rdaregistry.info/Elements/u/P60227,is motion picture adaptation of 
http://rdaregistry.info/Elements/u/P60895,has dubbing director 
http://rdaregistry.info/Elements/u/P60103,is replaced in part by 
http://rdaregistry.info/Elements/u/P60880,has variant name of place 
http://rdaregistry.info/Elements/u/P60976,is date of capture of 
http://rdaregistry.info/Elements/u/P60435,has architect 
http://rdaregistry.info/Elements/u/P60166,has parallel place of production 
http://rdaregistry.info/Elements/u/P60628,is current owner of 
http://rdaregistry.info/Elements/u/P60694,has founding agent of agent 
http://rdaregistry.info/Elements/u/P60997,is place of conference of 
http://rdaregistry.info/Elements/u/P60282,is screenplay for motion picture 
http://rdaregistry.info/Elements/u/P60525,has date of termination 
http://rdaregistry.info/Elements/u/P60121,is set to music as 
http://rdaregistry.info/Elements/u/P60248,is absorbed in part by 
http://rdaregistry.info/Elements/u/P60219,is analysed in 
http://rdaregistry.info/Elements/u/P60395,has recording engineer 
http://rdaregistry.info/Elements/u/P60379,has arranger of music 
http://rdaregistry.info/Elements/u/P60072,has date of manufacture 
http://rdaregistry.info/Elements/u/P60153,has narrator 
http://rdaregistry.info/Elements/u/P60992,is equinox of 
http://rdaregistry.info/Elements/u/P61003,has part place 
http://rdaregistry.info/Elements/u/P60712,has equivalent resource relationship with (Deprecated) 
http://rdaregistry.info/Elements/u/P61114,has part nomen 
http://rdaregistry.info/Elements/u/P60639,is braille embosser of 
http://rdaregistry.info/Elements/u/P60209,has addenda 
http://rdaregistry.info/Elements/u/P60224,is abstract of 
http://rdaregistry.info/Elements/u/P60678,is director of photography of 
http://rdaregistry.info/Elements/u/P60201,is screenplay for 
http://rdaregistry.info/Elements/u/P60434,has author 
http://rdaregistry.info/Elements/u/P60990,is period of activity of agent of 
http://rdaregistry.info/Elements/u/P60263,has index 
http://rdaregistry.info/Elements/u/P60460,has inscriber 
http://rdaregistry.info/Elements/u/P60605,is surveyor of 
http://rdaregistry.info/Elements/u/P60350,has digital file characteristic 
http://rdaregistry.info/Elements/u/P60410,has engraver 
http://rdaregistry.info/Elements/u/P60397,has recordist 
http://rdaregistry.info/Elements/u/P60070,has date of distribution 
http://rdaregistry.info/Elements/u/P60864,has chief executive 
http://rdaregistry.info/Elements/u/P60073,has date of publication 
http://rdaregistry.info/Elements/u/P60969,is place of manufacture of 
http://rdaregistry.info/Elements/u/P60106,is adapted in verse as 
http://rdaregistry.info/Elements/u/P60865,is chief executive of 
http://rdaregistry.info/Elements/u/P60437,has production designer 
http://rdaregistry.info/Elements/u/P60635,is broadcaster of 
http://rdaregistry.info/Elements/u/P60381,has draftsman 
http://rdaregistry.info/Elements/u/P60277,is separated from 
http://rdaregistry.info/Elements/u/P60757,is rapporteur of 
http://rdaregistry.info/Elements/u/P60409,has book designer 
http://rdaregistry.info/Elements/u/P60270,has libretto 
http://rdaregistry.info/Elements/u/P60005,is court governed of 
http://rdaregistry.info/Elements/u/P60593,has place of birth 
http://rdaregistry.info/Elements/u/P60963,is numeric designation of musical resource of 
http://rdaregistry.info/Elements/u/P61061,has language version 
http://rdaregistry.info/Elements/u/P60251,is errata to 
http://rdaregistry.info/Elements/u/P60021,is host of 
http://rdaregistry.info/Elements/u/P60171,has television producer 
http://rdaregistry.info/Elements/u/P60418,has printer 
http://rdaregistry.info/Elements/u/P60747,is papermaker of 
http://rdaregistry.info/Elements/u/P60035,is television producer of 
http://rdaregistry.info/Elements/u/P60085,has radio director 
http://rdaregistry.info/Elements/u/P60093,has file type 
http://rdaregistry.info/Elements/u/P60817,is producer of unpublished resource of 
http://rdaregistry.info/Elements/u/P60385,has translator 
http://rdaregistry.info/Elements/u/P61116,is parallel title proper of 
http://rdaregistry.info/Elements/u/P60979,is date of distribution of 
http://rdaregistry.info/Elements/u/P60710,has derivative resource relationship with (Deprecated) 
http://rdaregistry.info/Elements/u/P60100,is facsimile part of 
http://rdaregistry.info/Elements/u/P61043,has related nomen of entity 
http://rdaregistry.info/Elements/u/P60636,is film distributor of 
http://rdaregistry.info/Elements/u/P60279,is digested as 
http://rdaregistry.info/Elements/u/P60302,is index to 
http://rdaregistry.info/Elements/u/P60237,is bound with 
http://rdaregistry.info/Elements/u/P60152,has voice actor 
http://rdaregistry.info/Elements/u/P60737,has officer of 
http://rdaregistry.info/Elements/u/P61075,is serialized version of 
http://rdaregistry.info/Elements/u/P61005,has binding of resource 
http://rdaregistry.info/Elements/u/P61037,has related entity of nomen 
http://rdaregistry.info/Elements/u/P61011,has related agent of place 
http://rdaregistry.info/Elements/u/P60033,is film producer of 
http://rdaregistry.info/Elements/u/P60360,has place of residence 
